"","schedule_playoff","win_loss","home_fav","schedule_season","schedule_week","spread_favorite","over_under_line","weather_wind_mph","fav_elo_diff","team_favorite_id"
"7349",FALSE,"fav","home_underdog",2014,6,-10,47.5,3,272.622854166666,"DEN"
"7350",FALSE,"underdog","home_underdog",2014,11,-8,50,0,194.172541666667,"DEN"
"7351",FALSE,"underdog","home_underdog",2014,16,-3.5,47.5,7,91.6808125,"DEN"
"7352",FALSE,"fav","home_underdog",2014,10,-13,51,7,357.296580357143,"DEN"
"7353",FALSE,"fav","home_underdog",2014,15,-4,49.5,5,86.8209166666666,"DEN"
"7354",FALSE,"underdog","home_underdog",2014,9,-3,53,18,-9.82679356060612,"DEN"
"7355",FALSE,"fav","home_fav",2014,3,-4,48,6,33.5349347222225,"SEA"
"7356",FALSE,"fav","home_fav",2014,12,-7.5,47.5,6,135.049508838384,"NE"
"7357",FALSE,"underdog","home_fav",2014,6,-1,43,20,-73.7167013888889,"MIN"
"7358",FALSE,"underdog","home_underdog",2014,11,-1,41.5,0,-64.3509513888891,"DET"
"7359",FALSE,"fav","home_underdog",2014,16,-10,44.5,7,78.7158888888887,"DET"
"7360",FALSE,"fav","home_underdog",2014,8,-3.5,45.5,13,92.5719206349206,"DET"
"7361",FALSE,"underdog","home_fav",2014,4,-2,44,6,-147.400138888889,"NYJ"
"7362",FALSE,"fav","home_fav",2014,2,-1,43.5,7,-18.0155555555555,"CAR"
"7363",TRUE,"fav","home_fav",2014,18,-6,48.5,0,39.5634986111113,"DAL"
"7364",FALSE,"fav","home_fav",2014,17,-9,47,6,46.9861111111111,"GB"
"7365",FALSE,"fav","home_underdog",2014,6,-1.5,47,12,75.647857142857,"GB"
"7366",FALSE,"underdog","home_underdog",2014,15,-3.5,50,9,98.6487499999998,"GB"
"7367",FALSE,"fav","home_fav",2014,1,-4.5,46.5,5,111.771538888889,"SEA"
"7368",FALSE,"fav","home_underdog",2014,4,-2,51,6,125.702,"GB"
"7369",FALSE,"fav","home_underdog",2014,16,-11.5,49,4,223.353875,"GB"
"7370",FALSE,"fav","home_fav",2014,3,-1.5,52,0,-46.9861111111111,"DET"
"7371",TRUE,"fav","home_fav",2014,20,-8.5,45,15,111.771538888889,"SEA"
"7372",FALSE,"fav","home_underdog",2014,12,-7.5,49.5,6,120.7028125,"GB"
"7373",FALSE,"fav","home_fav",2014,8,-2,55.5,0,-53.4969375000001,"NO"
"7374",FALSE,"fav","home_fav",2014,15,-7,49,0,136.284790277778,"IND"
"7375",FALSE,"fav","home_underdog",2014,8,-3.5,43,5,64.6394999999998,"HOU"
"7376",FALSE,"fav","home_fav",2014,7,-3,44.5,8,113.990298611111,"PIT"
"7377",FALSE,"fav","home_fav",2014,5,-5,48,0,134.75245,"DAL"
"7378",FALSE,"fav","home_fav",2014,3,-1,41.5,0,18.9865625,"NYG"
"7379",FALSE,"underdog","home_fav",2014,11,-4.5,42,7,-28.62075,"CLE"
"7380",FALSE,"fav","home_underdog",2014,14,-6.5,42,9,146.740120039683,"HOU"
"7381",FALSE,"fav","home_underdog",2014,2,-3,42,10,136.884913690476,"HOU"
"7382",TRUE,"fav","home_fav",2014,20,-7,52,15,93.953669949495,"NE"
"7383",FALSE,"fav","home_underdog",2014,17,-7.5,46.5,5,200.924290277778,"IND"
"7384",FALSE,"fav","home_underdog",2014,14,-3,50,11,164.905540277778,"IND"
"7385",FALSE,"fav","home_underdog",2014,9,-3,51.5,8,117.298227777778,"IND"
"7386",FALSE,"underdog","home_underdog",2014,8,-5,48.5,7,22.2944916666668,"IND"
"7387",TRUE,"underdog","home_fav",2014,19,-9.5,53.5,7,84.1268763888888,"DEN"
"7388",FALSE,"fav","home_underdog",2014,3,-6,45,5,283.02491031746,"IND"
"7389",FALSE,"fav","home_fav",2014,1,-8,55,6,84.1268763888888,"DEN"
"7390",FALSE,"fav","home_underdog",2014,6,-2.5,46,3,136.284790277778,"IND"
"7391",FALSE,"fav","home_fav",2014,16,-3.5,53.5,9,-1.53234027777762,"DAL"
"7392",FALSE,"fav","home_fav",2014,6,-4,42.5,7,82.1006200396828,"TEN"
"7393",FALSE,"fav","home_fav",2014,15,-14,44.5,7,277.396395039683,"BAL"
"7394",FALSE,"fav","home_fav",2014,4,-13,44.5,7,280.330870039683,"LAC"
"7395",FALSE,"fav","home_fav",2014,9,-10,43.5,4,275.470974206349,"CIN"
"7396",FALSE,"fav","home_fav",2014,12,-13,49.5,0,283.02491031746,"IND"
"7397",FALSE,"fav","home_fav",2014,17,-8.5,38.5,8,146.740120039683,"HOU"
"7398",FALSE,"fav","home_fav",2014,2,-5,43,4,244.542437140719,"WAS"
"7399",FALSE,"fav","home_fav",2014,1,-10,51.5,6,275.514807539683,"PHI"
"7400",FALSE,"fav","home_fav",2014,16,-2.5,49.5,0,14.989923611111,"PIT"
"7401",FALSE,"underdog","home_underdog",2014,14,-2.5,41,0,-60.5395277777779,"KC"
"7402",FALSE,"underdog","home_underdog",2014,12,-7.5,42,11,235.885288690476,"KC"
"7403",FALSE,"fav","home_fav",2014,2,-13,49,14,121.411291666667,"DEN"
"7404",FALSE,"underdog","home_fav",2014,3,-6,42.5,8,-32.4731696428571,"MIA"
"7405",FALSE,"underdog","home_fav",2014,10,-2,42,11,-55.4740624999999,"BUF"
"7406",FALSE,"fav","home_fav",2014,5,-4,43.5,6,58.8775624999998,"SF"
"7407",FALSE,"underdog","home_fav",2014,7,-3,46,6,34.590375,"LAC"
"7408",FALSE,"underdog","home_fav",2014,3,-2.5,45.5,16,-90.0644374999999,"BUF"
"7409",FALSE,"fav","home_underdog",2014,6,-7,44,7,270.475663690476,"LAC"
"7410",FALSE,"underdog","home_fav",2014,16,-2,40.5,1,24.2871874999998,"SF"
"7411",FALSE,"fav","home_fav",2014,17,-3,42,5,-34.590375,"KC"
"7412",FALSE,"underdog","home_fav",2014,13,-6.5,46,0,-2.93447500000002,"BAL"
"7413",FALSE,"fav","home_fav",2014,9,-3,45,5,-67.0635446428571,"MIA"
"7414",FALSE,"fav","home_fav",2014,8,-9,51,3,86.8209166666666,"DEN"
"7415",FALSE,"fav","home_fav",2014,1,-3,47,0,25.949152777778,"ARI"
"7416",FALSE,"underdog","home_fav",2014,9,-10.5,44,10,131.6388125,"SF"
"7417",FALSE,"fav","home_fav",2014,10,-7,43.5,0,133.300777777778,"ARI"
"7418",FALSE,"underdog","home_fav",2014,2,-4,37.5,0,-107.4179375,"TB"
"7419",FALSE,"fav","home_fav",2014,8,-7.5,44,13,72.76125,"KC"
"7420",FALSE,"fav","home_underdog",2014,14,-2.5,44.5,10,-3.06711408730143,"LAR"
"7421",FALSE,"fav","home_fav",2014,5,-3.5,48,6,102.5355625,"PHI"
"7422",FALSE,"fav","home_fav",2014,17,-11,41.5,1,227.707476388889,"SEA"
"7423",FALSE,"fav","home_fav",2014,12,-4,43.5,3,107.351625,"LAC"
"7424",FALSE,"fav","home_underdog",2014,4,-4,41,6,203.412119047619,"MIA"
"7425",FALSE,"fav","home_fav",2014,2,-1,43,4,-23.0008928571428,"BUF"
"7426",FALSE,"fav","home_underdog",2014,13,-6.5,41.5,9,118.738392857143,"MIA"
"7427",FALSE,"underdog","home_fav",2014,7,-3,48,12,-50.0541428571428,"CHI"
"7428",FALSE,"fav","home_fav",2014,12,-6.5,47.5,7,153.884461309524,"DEN"
"7429",FALSE,"fav","home_fav",2014,15,-9.5,48,5,163.71125487013,"NE"
"7430",FALSE,"fav","home_underdog",2014,8,-7,42,0,213.267325396826,"MIA"
"7431",FALSE,"fav","home_fav",2014,10,-3,43,0,28.6617460317459,"DET"
"7432",FALSE,"fav","home_fav",2014,16,-4.5,42.5,7,45.0549553571429,"MIA"
"7433",FALSE,"underdog","home_fav",2014,8,-1,43,7,-102.6510625,"TB"
"7434",FALSE,"fav","home_fav",2014,11,-2.5,46.5,10,-4.99918749999983,"CHI"
"7435",FALSE,"fav","home_fav",2014,15,-8,42,0,73.7167013888889,"DET"
"7436",FALSE,"fav","home_fav",2014,3,-10,49.5,0,67.2058749999999,"NO"
"7437",FALSE,"fav","home_fav",2014,5,-8.5,46.5,7,120.7028125,"GB"
"7438",FALSE,"underdog","home_fav",2014,1,-3,43,0,4.76687500000003,"LAR"
"7439",FALSE,"fav","home_fav",2014,7,-7,43,8,22.0540625000001,"BUF"
"7440",FALSE,"underdog","home_underdog",2014,4,-3,45.5,3,131.238085227273,"NE"
"7441",FALSE,"fav","home_underdog",2014,16,-10,47,4,282.449647727273,"NE"
"7442",FALSE,"fav","home_underdog",2014,14,-4,54,2,96.6477102272727,"NE"
"7443",FALSE,"underdog","home_underdog",2014,1,-3.5,46.5,13,163.71125487013,"NE"
"7444",FALSE,"fav","home_fav",2014,13,-3,58,7,-88.0633977272728,"GB"
"7445",FALSE,"underdog","home_fav",2014,6,-1,44.5,3,-186.712147727273,"BUF"
"7446",FALSE,"underdog","home_fav",2014,11,-3,59,0,-93.953669949495,"IND"
"7447",FALSE,"fav","home_underdog",2014,2,-3.5,49,11,208.766210227273,"NE"
"7448",FALSE,"underdog","home_underdog",2014,1,-3,52,0,86.0610942460316,"NO"
"7449",FALSE,"underdog","home_underdog",2014,2,-4.5,49.5,5,117.298875,"NO"
"7450",FALSE,"underdog","home_fav",2014,13,-3.5,54.5,12,25.3121736111111,"PIT"
"7451",FALSE,"fav","home_underdog",2014,9,-3,49,3,11.5047291666665,"NO"
"7452",FALSE,"fav","home_fav",2014,7,-1.5,46.5,0,6.51082638888897,"DET"
"7453",FALSE,"fav","home_underdog",2014,17,-6,46.5,7,169.8569375,"NO"
"7454",FALSE,"fav","home_underdog",2014,15,-3,53.5,6,72.2050624999997,"NO"
"7455",FALSE,"underdog","home_underdog",2014,4,-3,54,0,-46.0743250000003,"NO"
"7456",FALSE,"underdog","home_fav",2014,4,-3,44.5,7,3.61407638888886,"WAS"
"7457",FALSE,"fav","home_fav",2014,7,-5,47,0,115.7658875,"DAL"
"7458",FALSE,"underdog","home_underdog",2014,13,-3,44,7,165.726682539683,"NYG"
"7459",FALSE,"fav","home_fav",2014,1,-6.5,47,0,76.2023888888889,"DET"
"7460",FALSE,"underdog","home_fav",2014,16,-7,43.5,0,7.25256250000007,"LAR"
"7461",FALSE,"fav","home_fav",2014,6,-1,51,5,109.788125,"PHI"
"7462",FALSE,"fav","home_underdog",2014,14,-3,46.5,7,83.6260624999998,"NYG"
"7463",FALSE,"fav","home_fav",2014,10,-9,45,0,234.960038888889,"SEA"
"7464",FALSE,"fav","home_fav",2014,5,-7,44.5,6,185.8019375,"LAC"
"7465",FALSE,"fav","home_fav",2014,7,-9.5,44.5,5,282.449647727273,"NE"
"7466",FALSE,"fav","home_fav",2014,9,-9.5,41.5,20,151.2115625,"KC"
"7467",FALSE,"fav","home_underdog",2014,15,-3.5,41.5,1,12.4283124999999,"NYJ"
"7468",FALSE,"underdog","home_fav",2014,17,-7,41,7,118.738392857143,"MIA"
"7469",FALSE,"fav","home_fav",2014,12,-2.5,42.5,0,95.7375,"BUF"
"7470",FALSE,"fav","home_fav",2014,2,-7,46.5,11,194.38625,"GB"
"7471",FALSE,"fav","home_fav",2014,14,-4.5,40,11,73.6834374999999,"MIN"
"7472",FALSE,"fav","home_fav",2014,11,-10.5,45.5,7,270.475663690476,"LAC"
"7473",FALSE,"fav","home_fav",2014,9,-13.5,44,7,390.831515079365,"SEA"
"7474",FALSE,"fav","home_fav",2014,17,-16.5,48.5,0,357.296580357143,"DEN"
"7475",FALSE,"fav","home_fav",2014,15,-11,41.5,10,235.885288690476,"KC"
"7476",FALSE,"fav","home_fav",2014,1,-6.5,40.5,3,84.6737261904761,"NYJ"
"7477",FALSE,"fav","home_fav",2014,8,-6.5,44.5,9,108.264163690476,"CLE"
"7478",FALSE,"fav","home_fav",2014,3,-14,47,7,367.123373917749,"NE"
"7479",FALSE,"fav","home_fav",2014,13,-6.5,43,0,163.124038690476,"LAR"
"7480",FALSE,"underdog","home_underdog",2014,16,-7,51,1,147.6169375,"PHI"
"7481",FALSE,"fav","home_fav",2014,8,-1,48.5,0,30.765215277778,"ARI"
"7482",FALSE,"fav","home_underdog",2014,9,-1.5,48.5,8,128.7746875,"PHI"
"7483",FALSE,"underdog","home_fav",2014,13,-3,57,0,5.97776250000015,"DAL"
"7484",FALSE,"fav","home_fav",2014,4,-3.5,49.5,7,29.1032499999999,"SF"
"7485",FALSE,"fav","home_fav",2014,11,-4.5,55.5,9,13.4003749999999,"GB"
"7486",FALSE,"fav","home_underdog",2014,17,-1,52,6,109.788125,"PHI"
"7487",FALSE,"underdog","home_fav",2014,2,-3,54,0,7.51010277777777,"IND"
"7488",FALSE,"fav","home_fav",2014,2,-2.5,44.5,0,16.665976388889,"BAL"
"7489",FALSE,"fav","home_underdog",2014,15,-3,55.5,0,111.373267857143,"PIT"
"7490",FALSE,"fav","home_fav",2014,6,-2.5,46.5,7,-142.611048611111,"CLE"
"7491",FALSE,"underdog","home_underdog",2014,10,-4.5,47,9,166.201486111111,"PIT"
"7492",FALSE,"fav","home_underdog",2014,11,-7,46,0,178.629798611111,"PIT"
"7493",FALSE,"fav","home_underdog",2014,5,-6,47.5,4,260.730418650794,"PIT"
"7494",FALSE,"underdog","home_fav",2014,14,-3,47.5,3,14.7405555555556,"CIN"
"7495",FALSE,"underdog","home_fav",2014,3,-3,42.5,3,-36.8169027777776,"CAR"
"7496",TRUE,"fav","home_fav",2014,21,-1,47.5,0,-23.7081411616164,"NE"
"7497",FALSE,"fav","home_underdog",2014,8,-6,45,11,176.773205555556,"SEA"
"7498",FALSE,"fav","home_underdog",2014,5,-7,46,11,179.712625,"SEA"
"7499",FALSE,"underdog","home_underdog",2014,2,-4.5,45,6,120.355851388889,"SEA"
"7500",FALSE,"fav","home_underdog",2014,14,-1.5,48,6,125.171913888889,"SEA"
"7501",FALSE,"underdog","home_underdog",2014,11,-1,43.5,10,154.946226388889,"SEA"
"7502",FALSE,"underdog","home_underdog",2014,7,-7,43.5,0,227.707476388889,"SEA"
"7503",FALSE,"fav","home_underdog",2014,16,-9.5,36.5,0,94.4066986111111,"SEA"
"7504",FALSE,"underdog","home_fav",2014,13,-1,40.5,0,-96.0686638888892,"SF"
"7505",FALSE,"fav","home_underdog",2014,1,-3.5,51,0,23.1254874999997,"SF"
"7506",FALSE,"fav","home_fav",2014,15,-10,38.5,2,96.0686638888892,"SEA"
"7507",FALSE,"fav","home_underdog",2014,6,-3.5,44.5,0,131.6388125,"SF"
"7508",FALSE,"fav","home_fav",2014,7,-7,48.5,0,62.5337291666667,"DEN"
"7509",FALSE,"underdog","home_underdog",2014,3,-3,41,0,-1.66196527777811,"SF"
"7510",FALSE,"fav","home_underdog",2014,11,-4,45,4,138.891375,"SF"
"7511",FALSE,"underdog","home_fav",2014,10,-6,49.5,0,-69.1998125,"NO"
"7512",FALSE,"underdog","home_underdog",2014,14,-8,40.5,2,294.762851190476,"SF"
"7513",FALSE,"underdog","home_fav",2014,4,-7.5,45,6,195.169111111111,"PIT"
"7514",FALSE,"fav","home_fav",2014,5,-11,48,0,169.8569375,"NO"
"7515",FALSE,"fav","home_fav",2014,3,-6.5,47,0,83.7958432539681,"ATL"
"7516",FALSE,"fav","home_fav",2014,15,-3.5,41.5,2,158.352208333333,"CAR"
"7517",FALSE,"fav","home_fav",2014,14,-10.5,42,0,176.367763888889,"DET"
"7518",FALSE,"underdog","home_fav",2014,11,-6.5,46,7,293.054583333333,"WAS"
"7519",FALSE,"fav","home_fav",2014,9,-7,44,8,52.5580624999998,"CLE"
"7520",FALSE,"fav","home_fav",2014,12,-4,46.5,10,97.651875,"CHI"
"7521",FALSE,"underdog","home_fav",2014,1,-3,44,5,163.639875,"KC"
"7522",FALSE,"fav","home_fav",2014,16,-4,39,3,-82.1006200396828,"JAX"
"7523",FALSE,"fav","home_fav",2014,3,-6.5,44.5,14,193.370354166666,"CIN"
"7524",FALSE,"fav","home_fav",2014,10,-10.5,44,0,195.295775,"BAL"
"7525",FALSE,"fav","home_fav",2014,12,-11,49,6,193.4141875,"PHI"
"7526",FALSE,"fav","home_fav",2014,4,-7.5,46,0,200.924290277778,"IND"
"7527",FALSE,"fav","home_fav",2014,7,-6,46.5,16,-31.7121111111112,"WAS"
"7528",FALSE,"fav","home_fav",2014,13,-7,42.5,10,64.6394999999998,"HOU"
"7529",FALSE,"fav","home_fav",2014,13,-7.5,49,0,51.9105,"IND"
"7530",FALSE,"underdog","home_fav",2014,8,-9.5,49,0,118.174645833334,"DAL"
"7531",FALSE,"fav","home_fav",2014,3,-4,50,4,70.0657083333335,"PHI"
"7532",FALSE,"underdog","home_underdog",2014,9,-1,44,12,109.364125,"WAS"
"7533",FALSE,"fav","home_fav",2014,6,-5,46.5,0,-71.8716875,"ARI"
"7534",FALSE,"fav","home_fav",2014,1,-3,44.5,12,67.9228370439205,"HOU"
"7535",FALSE,"fav","home_fav",2014,12,-9,44,4,280.12675,"SF"
"7536",FALSE,"fav","home_fav",2014,15,-7,46.5,7,50.3741250000003,"NYG"
"7537",FALSE,"fav","home_underdog",2015,13,-3.5,43,0,185.430727027705,"ARI"
"7538",FALSE,"fav","home_underdog",2015,2,-2,46,3,231.486377689722,"ARI"
"7539",FALSE,"underdog","home_underdog",2015,6,-5.5,45,8,44.6415776975552,"ARI"
"7540",FALSE,"fav","home_underdog",2015,8,-7,46,17,270.78126694154,"ARI"
"7541",FALSE,"underdog","home_fav",2015,10,-3,43.5,1,15.0232388972881,"SEA"
"7542",FALSE,"fav","home_underdog",2015,5,-4.5,46,0,178.681962253737,"ARI"
"7543",FALSE,"fav","home_underdog",2015,12,-8.5,45,2,186.894667033442,"ARI"
"7544",FALSE,"fav","home_underdog",2015,15,-4,51.5,3,127.722802352132,"ARI"
"7545",TRUE,"fav","home_fav",2015,20,-3,47.5,4,11.3773258722981,"CAR"
"7546",FALSE,"underdog","home_underdog",2015,9,-8.5,43.5,2,45.3783281104008,"ATL"
"7547",FALSE,"underdog","home_fav",2015,15,-2,48,7,-158.375821999816,"JAX"
"7548",FALSE,"fav","home_underdog",2015,7,-6,45.5,8,180.781122924502,"ATL"
"7549",FALSE,"fav","home_fav",2015,14,-8.5,45.5,6,152.89366479534,"CAR"
"7550",FALSE,"underdog","home_underdog",2015,6,-3,52.5,0,57.9202969753546,"ATL"
"7551",FALSE,"underdog","home_underdog",2015,13,0,46.5,11,123.377866871845,"PICK"
"7552",FALSE,"fav","home_underdog",2015,3,0,43.5,0,-3.94442217017672,"PICK"
"7553",FALSE,"underdog","home_fav",2015,2,-2,50,7,-5.40514496543892,"NYG"
"7554",FALSE,"fav","home_fav",2015,17,-9.5,41,5,125.76763609036,"CIN"
"7555",FALSE,"fav","home_fav",2015,7,-10,49.5,0,143.255708236804,"ARI"
"7556",FALSE,"fav","home_fav",2015,13,-3.5,43,14,-61.159621130962,"MIA"
"7557",FALSE,"underdog","home_underdog",2015,2,-6,42,7,78.7302567211614,"BAL"
"7558",FALSE,"underdog","home_fav",2015,12,-6,41,8,-127.525558704736,"CLE"
"7559",FALSE,"fav","home_fav",2015,1,-4.5,46.5,5,156.841123693887,"DEN"
"7560",FALSE,"underdog","home_underdog",2015,6,-2.5,43.5,10,43.6389587966382,"BAL"
"7561",FALSE,"fav","home_underdog",2015,4,-3,44,7,-98.6141305392489,"BAL"
"7562",FALSE,"fav","home_fav",2015,12,-4.5,41,5,67.4176495019519,"KC"
"7563",FALSE,"underdog","home_underdog",2015,15,-2,46,3,-108.212152777778,"BUF"
"7564",FALSE,"fav","home_fav",2015,11,-7,47.5,5,186.808479375956,"NE"
"7565",FALSE,"underdog","home_underdog",2015,7,-3.5,41.5,3,182.569443431306,"BUF"
"7566",FALSE,"underdog","home_fav",2015,10,-2.5,42,9,-29.5121552917449,"NYJ"
"7567",FALSE,"fav","home_fav",2015,14,-1,48.5,1,-10.4000848605804,"PHI"
"7568",FALSE,"fav","home_underdog",2015,5,-1,43,2,204.974744355992,"BUF"
"7569",FALSE,"underdog","home_fav",2015,3,-1,43.5,0,-87.0926118762143,"MIA"
"7570",FALSE,"underdog","home_underdog",2015,16,-7,46,0,152.89366479534,"CAR"
"7571",FALSE,"fav","home_underdog",2015,10,-3.5,43,3,333.674787719842,"CAR"
"7572",FALSE,"fav","home_underdog",2015,13,-6,50.5,0,210.813961770694,"CAR"
"7573",FALSE,"fav","home_underdog",2015,1,-3,41,1,311.269486795156,"CAR"
"7574",FALSE,"underdog","home_fav",2015,6,-7,41,4,3.64591302499002,"SEA"
"7575",TRUE,"underdog","home_underdog",2015,21,-4.5,43,16,-2.2080895847846,"CAR"
"7576",FALSE,"fav","home_underdog",2015,12,-1,44.5,11,148.949242625163,"CAR"
"7577",FALSE,"fav","home_underdog",2015,4,-3,40.5,7,276.271531667185,"CAR"
"7578",FALSE,"fav","home_underdog",2015,15,-5,46.5,4,158.298809760779,"CAR"
"7579",FALSE,"underdog","home_fav",2015,16,-3,44,11,-33.4078281051648,"TB"
"7580",FALSE,"fav","home_fav",2015,15,-4,44,3,134.344488355808,"MIN"
"7581",FALSE,"underdog","home_fav",2015,12,-8,45,10,231.790063516497,"GB"
"7582",FALSE,"underdog","home_fav",2015,10,-7,42.5,0,46.0556506620164,"LAR"
"7583",FALSE,"fav","home_fav",2015,3,-16.5,43.5,7,246.50961658701,"SEA"
"7584",FALSE,"underdog","home_fav",2015,5,-9.5,44.5,11,181.581309700122,"KC"
"7585",FALSE,"fav","home_fav",2015,6,-3.5,45.5,0,52.8044154359845,"DET"
"7586",FALSE,"underdog","home_fav",2015,9,-3.5,49.5,7,39.2894076837638,"LAC"
"7587",FALSE,"fav","home_fav",2015,11,-4,48,0,17.4880721464442,"ARI"
"7588",FALSE,"fav","home_underdog",2015,15,-6.5,41,5,169.406594886998,"CIN"
"7589",FALSE,"fav","home_underdog",2015,6,-3,42,2,99.8346453451077,"CIN"
"7590",FALSE,"fav","home_underdog",2015,13,-7.5,44,5,253.293194795096,"CIN"
"7591",FALSE,"fav","home_fav",2015,16,-4,39,0,31.0734876035269,"DEN"
"7592",FALSE,"fav","home_underdog",2015,8,0,49.5,9,27.153505551111,"PICK"
"7593",FALSE,"underdog","home_fav",2015,1,-3,43,9,-204.497892811521,"OAK"
"7594",FALSE,"underdog","home_fav",2015,3,-1.5,45.5,8,-125.76763609036,"BAL"
"7595",FALSE,"fav","home_fav",2015,7,-6,44,0,85.3505399138344,"LAR"
"7596",FALSE,"fav","home_fav",2015,4,-5,44.5,7,78.5842969355817,"LAC"
"7597",FALSE,"fav","home_fav",2015,1,-3.5,38.5,7,123.946394158243,"NYJ"
"7598",FALSE,"fav","home_fav",2015,16,-11.5,42.5,12,220.87619895194,"KC"
"7599",FALSE,"fav","home_fav",2015,9,-13,46,5,253.293194795096,"CIN"
"7600",FALSE,"fav","home_fav",2015,15,-14.5,45.5,8,285.804505838828,"SEA"
"7601",FALSE,"underdog","home_fav",2015,5,-6.5,43,0,127.525558704736,"BAL"
"7602",FALSE,"fav","home_fav",2015,10,-7,43,6,226.139689243985,"PIT"
"7603",FALSE,"fav","home_fav",2015,14,-6.5,42.5,9,137.875602579639,"GB"
"7604",FALSE,"underdog","home_fav",2015,13,-2,43.5,2,21.7724097222222,"WAS"
"7605",FALSE,"underdog","home_underdog",2015,10,-1,43.5,9,127.322289042022,"DAL"
"7606",FALSE,"fav","home_fav",2015,4,-3,48.5,0,-61.8647191455314,"NO"
"7607",FALSE,"fav","home_fav",2015,16,-6.5,42,5,20.2491992613129,"BUF"
"7608",FALSE,"fav","home_underdog",2015,11,-2,45,10,66.8434126149014,"DAL"
"7609",FALSE,"fav","home_fav",2015,7,-3,44.5,10,-9.34956713561564,"NYG"
"7610",FALSE,"underdog","home_fav",2015,2,-6.5,54,7,9.84911440073256,"PHI"
"7611",FALSE,"fav","home_underdog",2015,6,-3.5,42,11,284.366682398623,"DEN"
"7612",FALSE,"fav","home_underdog",2015,11,-2,41.5,6,245.071793146805,"DEN"
"7613",FALSE,"underdog","home_fav",2015,2,-3,42,8,-63.4904834466827,"KC"
"7614",FALSE,"underdog","home_underdog",2015,9,-3.5,45.5,0,142.790410255493,"DEN"
"7615",FALSE,"fav","home_underdog",2015,3,-3,45,0,192.26737771082,"DEN"
"7616",FALSE,"fav","home_fav",2015,15,-7.5,45.5,3,-58.226993154638,"PIT"
"7617",FALSE,"fav","home_underdog",2015,5,-5.5,45,8,235.571380415048,"DEN"
"7618",FALSE,"fav","home_underdog",2015,13,-6,45,7,205.782385463041,"DEN"
"7619",FALSE,"fav","home_underdog",2015,17,-2.5,45,10,52.8044154359845,"DET"
"7620",FALSE,"fav","home_fav",2015,2,-2.5,44,12,81.5400729198238,"MIN"
"7621",FALSE,"underdog","home_fav",2015,10,-10.5,50,6,178.985648080512,"GB"
"7622",FALSE,"fav","home_fav",2015,1,-3.5,45.5,8,-13.5150077522208,"LAC"
"7623",FALSE,"underdog","home_underdog",2015,8,-3,45,3,-128.776894264137,"DET"
"7624",FALSE,"underdog","home_fav",2015,15,-2.5,52,0,-20.7546736446589,"NO"
"7625",FALSE,"fav","home_fav",2015,4,-10,43,2,193.705201151025,"SEA"
"7626",FALSE,"underdog","home_underdog",2015,14,-3,41.5,0,6.74876477396811,"DET"
"7627",FALSE,"underdog","home_underdog",2015,8,-2.5,45.5,4,-13.2817296303081,"GB"
"7628",FALSE,"fav","home_underdog",2015,4,-7.5,48,6,187.198352860217,"GB"
"7629",FALSE,"fav","home_underdog",2015,11,0,45,7,97.4455751606881,"PICK"
"7630",FALSE,"fav","home_underdog",2015,1,-6.5,48.5,4,231.790063516497,"GB"
"7631",FALSE,"fav","home_fav",2015,16,-6,50.5,0,-0.303685826774654,"ARI"
"7632",TRUE,"fav","home_fav",2015,19,-7,49,0,-0.303685826774654,"ARI"
"7633",FALSE,"underdog","home_underdog",2015,9,-2.5,46,7,-11.0736400455235,"GB"
"7634",FALSE,"fav","home_underdog",2015,13,-2.5,46.5,0,178.985648080512,"GB"
"7635",TRUE,"underdog","home_fav",2015,18,-1,46,14,-44.8418749999998,"WAS"
"7636",FALSE,"fav","home_underdog",2015,15,-4,47,10,222.28965078474,"GB"
"7637",FALSE,"fav","home_fav",2015,4,-4.5,47.5,0,18.2688469600162,"ATL"
"7638",FALSE,"fav","home_fav",2015,2,-3,41,2,171.162511755356,"CAR"
"7639",FALSE,"underdog","home_fav",2015,10,-10,46.5,2,142.297113736613,"CIN"
"7640",FALSE,"fav","home_underdog",2015,16,-3.5,39,10,162.512275964486,"HOU"
"7641",FALSE,"underdog","home_fav",2015,15,-2,41.5,0,30.5801910846471,"IND"
"7642",FALSE,"underdog","home_fav",2015,6,-3,43,13,-140.1069750398,"JAX"
"7643",FALSE,"fav","home_fav",2015,13,-3,42,4,42.4624683915058,"BUF"
"7644",FALSE,"fav","home_fav",2015,7,-4.5,45.5,11,-44.6301434847085,"MIA"
"7645",FALSE,"fav","home_underdog",2015,3,-3.5,46.5,4,193.092467049133,"IND"
"7646",FALSE,"fav","home_fav",2015,8,-5.5,45.5,5,140.582320670709,"CAR"
"7647",FALSE,"underdog","home_fav",2015,5,-5,41,2,-30.5801910846471,"HOU"
"7648",FALSE,"underdog","home_underdog",2015,1,-1,44.5,7,-11.8822773068587,"IND"
"7649",FALSE,"underdog","home_fav",2015,16,-2.5,44,13,-75.2103345693556,"MIA"
"7650",FALSE,"fav","home_fav",2015,14,-1,46,8,-170.687166124447,"JAX"
"7651",FALSE,"fav","home_fav",2015,13,-9.5,50.5,2,84.5634171008553,"PIT"
"7652",FALSE,"underdog","home_fav",2015,11,-3.5,47.5,0,-12.311344124631,"ATL"
"7653",FALSE,"underdog","home_fav",2015,10,-5,47,5,156.636452686054,"BAL"
